fn,start,stop,label
1462.WAV,640.8798865144129,641.4269589432316,ac
1462.WAV,643.8098127837302,644.0764240306861,aa
1462.WAV,645.7003288985089,646.0119524339119,aq
1462.WAV,650.7984350172695,651.0650462642254,aa
1462.WAV,652.6197014575142,653.1356115327926,ac
1462.WAV,655.4111283777635,655.660427206086,aa
1462.WAV,657.7108826088213,658.0675184326715,ar
1462.WAV,661.0666943765228,661.4337176515531,bi
1462.WAV,663.4910980217419,663.7230844314308,aa
1462.WAV,665.8871367606189,666.105273235401,dr
1462.WAV,668.7443508716756,669.249873495774,ac
1462.WAV,678.7079116629793,679.012610230929,ai
1462.WAV,682.4002493886993,682.6841730542887,ah
1462.WAV,687.3037913822361,687.6015649827324,ai
1462.WAV,689.8182196043495,690.0882933350322,ah
1462.WAV,694.7709014065886,695.0721374908115,ah
1462.WAV,698.8538347568974,699.1619958085738,ai
1462.WAV,700.8447628997504,701.2152486585074,aj
1462.WAV,704.5267131742903,704.84179919342,au
1462.WAV,707.5847513414956,707.9517746165259,aj
1462.WAV,710.5105500905579,710.8152486585076,au
1462.WAV,712.7964543867089,713.1704026291926,aj
1462.WAV,715.3974447019896,715.7021432699393,au
1462.WAV,717.3059382719302,717.6833489981407,aj
1462.WAV,720.0967001556512,720.4083236910543,ak
1462.WAV,722.2718049725477,722.6422907313047,an
1462.WAV,724.8139330644746,725.1428690185112,ak
1462.WAV,727.1552371002527,727.5326478264632,an
1462.WAV,729.7105500905581,729.9736988537874,dd
1462.WAV,732.0934039310567,732.3842525640996,hi
1462.WAV,734.1161594639785,734.6043696694434,df
1462.WAV,737.0841730542895,737.8009071857166,cb
1462.WAV,739.9586995839798,740.3049479566498,cc
1462.WAV,741.9184653732925,742.2404763598756,as
1462.WAV,743.7265469151587,744.0970326739157,cd
1462.WAV,748.276915568572,748.5608392341616,hi
1462.WAV,750.6666943765241,751.1410546470821,df
1462.WAV,752.9491361889485,753.2988470453453,cc
1462.WAV,755.2551503509313,755.6117861747815,cd
1462.WAV,757.2051937255923,757.9461652431062,cb
1462.WAV,759.9550708411211,760.4294311116793,df
1462.WAV,762.8607597243517,763.2104705807485,cc
1462.WAV,765.3648004952848,765.7179738354083,cd
1462.WAV,767.3557286381379,767.6292648525472,hi
1462.WAV,769.5689207760282,770.0259686279527,df
1462.WAV,772.0937364493215,772.4399848219915,cc
1462.WAV,774.1677642016153,774.507087606832,cd
1462.WAV,776.6787299400019,777.464713745963,cb
1462.WAV,779.5290190836051,780.0068418378899,df
1462.WAV,781.8426232495698,782.2027215571467,cc
1462.WAV,784.7898619375206,785.1395727939174,cd
1462.WAV,786.9816141365224,787.2690002858385,ai
1462.WAV,789.966940145467,790.4274504811182,df
1462.WAV,793.0873030197529,793.3712266853424,ai
1462.WAV,795.013109008327,795.3039576413698,ah
1462.WAV,797.2713134346644,797.5690870351607,ai
1462.WAV,799.6742771409948,800.0274504811183,aj
1462.WAV,802.2995048423625,802.6145908614923,au
1462.WAV,804.4642222080789,804.8381704505626,aj
1462.WAV,809.2950520433551,809.6620753183854,aj
1462.WAV,812.6785636808704,813.0109621186336,au
1462.WAV,819.8790624582667,820.1941484773965,ak
1462.WAV,823.7888716222404,824.1628198647242,an
1462.WAV,827.331657511184,827.5948062744133,dd
1462.WAV,831.978975708945,832.3113741467082,as
1462.WAV,835.0197014575167,835.3694123139135,ar
1462.WAV,838.8747759183917,839.1967869049748,as
1462.WAV,842.9126969802533,843.2797202552836,bi
1462.WAV,845.8426232495707,846.1577092687005,aq
1462.WAV,848.0413004160258,848.4117861747828,ar
1462.WAV,851.5494614677023,851.923409710186,bi
1462.WAV,855.34913618895,855.8823586828619,ac
1462.WAV,860.4742771409956,860.7478133554049,aa
1462.WAV,863.4145908614931,863.6327273362753,dr
1462.WAV,867.8755999745406,868.4018975009992,ac
1462.WAV,872.5956303305625,872.8414666751582,aa
1462.WAV,875.9895294192578,876.3530902105614,ar
1462.WAV,878.8640559489479,879.3972784428598,ac
1462.WAV,889.4747749938382,892.99999907545,Chatter
1462.WAV,934.3024748636526,934.5898610129688,ah
1462.WAV,940.345174003274,940.6429476037704,ai
1462.WAV,944.3664476830304,944.6469088648932,ah
1462.WAV,1027.5006604922244,1027.8122840276274,ai
1462.WAV,1031.6424560658872,1032.0060168571908,aj
1462.WAV,1035.4241533319728,1035.711539481289,au
1462.WAV,1039.2508628865055,1039.607498710356,aj
1462.WAV,1042.2950511188042,1042.610137137934,au
1462.WAV,1046.4721365662624,1046.825309906386,aj
1462.WAV,1050.0079974877526,1050.3126960557024,ak
1462.WAV,1053.744682465391,1054.0632309682476,ak
1462.WAV,1056.5430343530938,1056.9135201118509,an
1462.WAV,1060.227782074832,1060.4874683543346,dd
1462.WAV,1064.504614513836,1064.8370129515993,as
1462.WAV,1069.1145104271318,1069.4503713486215,as
1462.WAV,1095.7948053498628,1096.071804047999,ah
1462.WAV,1100.0854877237737,1100.3797988405431,ai
1462.WAV,1110.156385510605,1110.4645465622816,ai
1462.WAV,1113.1417115195495,1113.484497408493,aj
1462.WAV,1117.2287723901136,1117.5750207627837,au
1462.WAV,1121.4259677034036,1121.7756785598003,aj
1462.WAV,1126.627948333965,1126.9534218042747,ak
CAVI11-73East.WAV,14.630803642841435,14.833475067865088,eg
CAVI11-73East.WAV,18.115758104319355,18.604186918840057,ed
CAVI11-73East.WAV,25.017953118848304,25.36646416299421,dh
CAVI11-73East.WAV,26.86114077394706,27.26791985161144,bj
CAVI11-73East.WAV,28.305281150931364,28.61840089126648,cm
CAVI11-73East.WAV,30.36947457436624,30.79552274564189,cn
CAVI11-73East.WAV,32.39642960228674,32.80793866922629,bl
CAVI11-73East.WAV,34.805726910689984,35.18557708748996,di
CAVI11-73East.WAV,41.30942246905477,41.7662693033142,cn
CAVI11-73East.WAV,44.98519774359295,45.47711662821034,bl
CAVI11-73East.WAV,49.6956172161868,50.005431513710256,co
CAVI11-73East.WAV,68.4978458376974,68.76509023174434,bm
CAVI11-73East.WAV,73.15028415760193,73.4403049006992,bm
CAVI11-73East.WAV,79.3614882414906,79.71477703510665,ar
CAVI11-73East.WAV,81.79700408295459,82.03823353598811,bm
CAVI11-73East.WAV,83.15924099420275,83.63696991099462,ba
CAVI11-73East.WAV,85.37510489691675,85.64471428560128,bm
CAVI11-73East.WAV,86.92417638453402,87.23872067133263,bc
CAVI11-73East.WAV,89.70616571830641,90.14605472089696,ba
CAVI11-73East.WAV,92.94814153735138,93.22789605945404,bm
CAVI11-73East.WAV,94.73394020875644,95.20693913627318,ba
CAVI11-73East.WAV,96.66888682243986,97.14626609868849,ba
CAVI11-73East.WAV,98.31721674841371,98.622301056662,bm
CAVI11-73East.WAV,99.80517631535884,100.16229050563396,bc
CAVI11-73East.WAV,102.167291945698,102.44872630757048,bm
CAVI11-73East.WAV,107.58899299508276,108.06908690651224,ba
CAVI11-73East.WAV,110.49498959555126,110.78824893061164,bm
CAVI11-73East.WAV,113.84649690056132,114.35970073691698,ac
CAVI11-73East.WAV,116.3449923792275,116.74280844276802,cm
CAVI11-73East.WAV,119.0847514563586,119.34140698122344,ce
CAVI11-73East.WAV,121.58537892200717,121.9401281176447,ae
CAVI11-73East.WAV,123.78424212583812,124.18629121422734,ag
CAVI11-73East.WAV,126.4522524072426,126.78847114481556,ce
CAVI11-73East.WAV,127.85655878270438,128.16873807486542,bp
CAVI11-73East.WAV,130.1222284504958,130.47384651956065,cr
CAVI11-73East.WAV,132.48701417404035,132.94582313373155,bi
CAVI11-73East.WAV,134.23711020585222,134.67936420308035,bq
CAVI11-73East.WAV,136.19405948373011,136.49177989257336,cr
CAVI11-73East.WAV,138.10936206755065,138.56344103796673,bi
CAVI11-73East.WAV,139.31009983635704,139.72331523138945,ci
CAVI11-73East.WAV,141.5926552956673,142.03162296441377,bq
CAVI11-73East.WAV,142.99920662862252,143.32956787634427,db
CAVI11-73East.WAV,144.3974973803857,144.7208833417154,ch
CAVI11-73East.WAV,146.28391548814236,146.69199777267747,da
CAVI11-73East.WAV,147.81371141289614,148.1335206167462,db
CAVI11-73East.WAV,149.5221483864849,149.87376645554974,ch
CAVI11-73East.WAV,150.94157457937132,151.3316909771659,da
CAVI11-73East.WAV,152.48062652288877,152.82967803670496,db
CAVI11-73East.WAV,154.73061451011785,155.13356368415566,ci
CAVI11-73East.WAV,158.10687952874977,158.49699592654434,db
CAVI11-73East.WAV,160.90053626610248,161.3034854401403,ci
CAVI11-73East.WAV,162.5817513341871,162.95133528999247,db
CAVI11-73East.WAV,168.06684356153636,168.354297749385,db
CAVI11-73East.WAV,191.08357670716487,191.40389188004343,en
CAVI11-73East.WAV,192.54854757135945,192.83824438212457,en
CAVI11-73East.WAV,196.7904076890888,197.07732874410556,dn
CAVI11-73East.WAV,199.2293570467853,199.5732248059049,en
CAVI11-73East.WAV,203.5247859791706,204.0483632498949,ap
CAVI11-73East.WAV,204.743453239961,204.96249229200296,dd
CAVI11-73East.WAV,205.95712052943756,206.3729024797186,as
CAVI11-73East.WAV,207.7123249769791,208.0767758222872,co
CAVI11-73East.WAV,208.59722467462515,209.0335390668954,df
CAVI11-73East.WAV,210.29796983864347,210.6547210182056,ar
CAVI11-73East.WAV,212.22100272340265,212.53668901898644,au
CAVI11-73East.WAV,212.8292763173324,213.43241680076477,dl
CAVI11-73East.WAV,215.2892811121968,215.81029182767244,df
CAVI11-73East.WAV,215.915520592867,216.2029747807157,aq
CAVI11-73East.WAV,217.49150665592103,218.06384847636969,dl
CAVI11-73East.WAV,219.3663368540936,219.83088335409892,bi
CAVI11-73East.WAV,220.4213586421368,220.71829585892735,ds
CAVI11-73East.WAV,222.41195672856767,222.694277805919,an
CAVI11-73East.WAV,225.1042224035803,225.6668429367624,dl
CAVI11-73East.WAV,226.9322954451305,227.47300571658835,ac
CAVI11-73East.WAV,229.1797936696316,229.44893391551363,aa
CAVI11-73East.WAV,230.4058183005057,230.8883306872516,dl
CAVI11-73East.WAV,231.90111766441223,232.14750696828253,dr
CAVI11-73East.WAV,233.27840017551293,233.4716450226285,eg
CAVI11-73East.WAV,234.70629698054043,235.05465423954945,dh
CAVI11-73East.WAV,239.5567558066664,239.895541099488,co
CAVI11-73East.WAV,240.54231302214745,241.06332373762308,bl
CAVI11-73East.WAV,242.32418536823096,242.66810377154988,di
CAVI11-73East.WAV,243.94553137273869,244.3461904212481,cn
CAVI11-73East.WAV,245.8519896639112,246.14602865407224,ao
CAVI11-73East.WAV,247.5213033337921,247.93760535801272,bl
CAVI11-73East.WAV,249.0629856748795,249.39993973046657,bu
CAVI11-73East.WAV,252.6651233040929,252.9448778261956,bm
CAVI11-73East.WAV,255.20985007344697,255.56253489374345,bu
CAVI11-73East.WAV,257.4012221215907,257.77080607739606,di
CAVI11-73East.WAV,258.7965469711838,259.1558647059946,cn
CAVI11-73East.WAV,267.4530691022314,267.7226299615189,co
CAVI11-73East.WAV,270.60731935468976,270.93463544423736,bu
CAVI11-73East.WAV,274.3391325706044,274.58552187447464,bm
CAVI11-73East.WAV,276.8902016643004,277.3391163137405,ba
CAVI11-73East.WAV,277.8701506149528,278.2365294450957,bc
CAVI11-73East.WAV,279.5478511069193,279.78672881527945,bm
CAVI11-73East.WAV,281.454670384367,281.8037218981832,bc
CAVI11-73East.WAV,283.16281569278385,283.6148286980573,ba
CAVI11-73East.WAV,284.847898943684,285.315011998938,bd
CAVI11-73East.WAV,285.98031167147553,286.2267009753458,bm
CAVI11-73East.WAV,287.0311562546121,287.375074657931,au
CAVI11-73East.WAV,287.6847466373459,288.1775252450864,ba
CAVI11-73East.WAV,289.2554784495188,289.4787687561512,bm
CAVI11-73East.WAV,290.7067058912804,291.00699285537235,bc
CAVI11-73East.WAV,293.17498790108823,293.43465891640307,bm
CAVI11-73East.WAV,294.4331557967207,294.8084248396082,au
CAVI11-73East.WAV,296.4539391608864,296.83099151592705,bc
CAVI11-73East.WAV,298.64684197913164,299.13387481732224,ba
CAVI11-73East.WAV,299.8906552362235,300.1630634720303,bm
CAVI11-73East.WAV,300.3543534778571,300.7405384029762,au
CAVI11-73East.WAV,302.20511439325986,302.679532482365,ba
CAVI11-73East.WAV,303.6023917613824,304.1036513028309,bd
CAVI11-73East.WAV,304.37118987313755,304.62979512880383,bm
CAVI11-73East.WAV,307.8933609840656,308.2488803101659,au
CAVI11-73East.WAV,308.59818231134864,309.00601410851715,ba
CAVI11-73East.WAV,310.3933530245291,310.75812897461424,bc
CAVI11-73East.WAV,314.31301167765423,314.723660517438,au
CAVI11-73East.WAV,320.48904450310124,320.794048721699,au
CAVI11-73East.WAV,348.3625767299118,348.7237997936758,au
CAVI11-73East.WAV,350.2099564230272,350.60007282082177,ds
CAVI11-73East.WAV,351.1017027437637,351.37072239893774,dn
CAVI11-73East.WAV,353.0832398963446,353.3700689376349,dn
CAVI11-73East.WAV,367.5046180516031,367.8331371234301,au
CAVI11-73East.WAV,369.7295021096472,370.0143897422472,dn
CAVI11-73East.WAV,371.7618646162495,372.0775808196266,au
CAVI11-73East.WAV,374.7389147409206,375.0493324550277,dn
CAVI11-73East.WAV,378.4991714424971,378.8577647493604,as
CAVI11-73East.WAV,383.6103892748063,383.9689825816697,as
CAVI11-73East.WAV,386.814100433203,387.2321758537474,ar
AmadorJy12-7.WAV,0.8942060759817898,1.271047455838901,bi
AmadorJy12-7.WAV,2.8420049581182325,3.2212015965994505,bq
AmadorJy12-7.WAV,5.407718626959157,5.678573368731455,cr
AmadorJy12-7.WAV,18.87411357457302,19.187362971579244,ai
AmadorJy12-7.WAV,23.22518644568262,23.57140946342634,aj
AmadorJy12-7.WAV,27.4794238365232,27.79267323352942,en
AmadorJy12-7.WAV,30.44602077711463,30.749849139624427,ak
AmadorJy12-7.WAV,35.451709215334745,35.80264275032668,an
AmadorJy12-7.WAV,40.00896553848864,40.27982028026094,dd
AmadorJy12-7.WAV,57.92373529241649,58.401852793110194,ap
AmadorJy12-7.WAV,103.2055223335594,103.47402181578276,en
AmadorJy12-7.WAV,107.31473983324469,107.60828735424856,en
1258.WAV,4.453834756895947,4.775845743479135,ad
1258.WAV,6.729351601866797,7.065212523356788,ad
1258.WAV,11.92720471217324,12.249215698756428,ad
1258.WAV,15.369578573042306,15.691589559625491,ad
1258.WAV,17.974031372049744,18.29604235863293,ad
1258.WAV,31.203379354160656,31.528852824470544,ad
1258.WAV,39.67807214298286,39.97238325975244,en
1258.WAV,41.18425256409777,41.488951132047454,ah
1258.WAV,42.51797383540597,42.81920991962895,ai
1258.WAV,43.83371765155233,44.138416219502005,en
1258.WAV,45.64872416087195,46.00535998472215,aj
1258.WAV,47.286478963601496,47.584252564097774,en
1258.WAV,48.80024938869814,49.10494795664782,ak
1258.WAV,50.25795503763924,50.63536576384964,an
1258.WAV,51.69901330447516,51.96908703515784,dn
1258.WAV,53.745341186955415,54.247401327327054,ap
1258.WAV,55.85119632931792,56.19398221826132,as
1258.WAV,57.53742590422128,57.849049439624366,aq
1258.WAV,61.28862585329505,61.66603657950546,ar
1258.WAV,62.98178039565182,63.52885282447056,dl
1258.WAV,65.05647318447403,65.43734639441112,bi
1258.WAV,67.08202616459408,67.63256107713953,ac
1258.WAV,69.6414666751544,69.90807792211038,aa
1258.WAV,72.03124548310639,72.58178039565183,dl
1258.WAV,78.63899450670846,78.90214326993772,aa
1258.WAV,80.75177461652434,81.3438593337902,dl
1258.WAV,84.75160835739227,85.01821960434823,aa
1258.WAV,86.88516336956839,87.43223579838714,dl
1258.WAV,89.42662642496688,89.96331140260553,ac
1258.WAV,91.6155811767702,91.88219242372618,aa
1258.WAV,93.50676232807726,93.78376102621333,cm
1258.WAV,95.93742590422131,96.42217362595945,dm
1258.WAV,98.06059346521732,98.41030432161412,ae
1258.WAV,99.36594983018358,99.7502855238474,cg
1258.WAV,101.1463315022362,101.42333020037226,cr
1258.WAV,104.0000831295661,104.38441882322992,fq
1258.WAV,105.91550166696004,106.28944990944376,bq
1258.WAV,108.46735217353864,108.74435087167473,cr
1258.WAV,110.2996711014918,110.67361934397547,fq
1258.WAV,112.4540010160281,112.83141174223852,bq
1258.WAV,114.15408052583828,114.47609151242148,db
1258.WAV,115.5778263740407,115.9240747467108,ch
1258.WAV,117.17749385577652,117.55490458198692,da
1258.WAV,118.85053853230144,119.17601200261132,db
1258.WAV,121.7105500905564,122.0360235608663,ch
1258.WAV,123.17584574347924,123.56710640459644,da
1258.WAV,125.08021179316474,125.39183532856782,db
1258.WAV,127.0510300701859,127.37304105676908,ch
1258.WAV,129.08763553801435,129.46504626422475,da
1258.WAV,130.62497831266955,130.94006433179936,db
1258.WAV,132.16644860757984,132.55424678497033,ci
1258.WAV,134.81937617876105,135.19678690497145,cj
1258.WAV,136.39826875813668,136.70989229353975,db
1258.WAV,137.90511421577992,138.29983736062383,ci
1258.WAV,139.664055948944,139.98606693552716,db
1258.WAV,141.68681148186567,142.00882246844887,db
1258.WAV,143.12720471217327,143.50461543838367,da
1258.WAV,144.755237100251,145.0633981519274,db
1258.WAV,146.1575430095649,146.5591911218622,ci
1258.WAV,147.68170088584162,148.07642403068553,cj
1258.WAV,149.55836706571353,149.8596031499365,db
1258.WAV,151.6365223382624,152.01047058074613,da
1258.WAV,153.48895113204742,153.8074996349039,db
1258.WAV,155.2173955481995,155.62250614422354,ci
1258.WAV,156.98738976907202,157.37518794646252,cj
1258.WAV,158.8121186930434,159.1272047121732,db
1258.WAV,160.8694990632321,161.2711471755294,ci
1258.WAV,162.59381595912916,162.98161413651968,cj
1258.WAV,164.8901077064602,165.20519372559,db
1258.WAV,167.12407474671062,167.4287733146603,ai
1258.WAV,168.53676810720458,168.8934039310548,aj
1258.WAV,170.9646342361503,171.28664522273348,ai
1258.WAV,172.94517492782325,173.30527323540014,aj
1258.WAV,174.87790588385064,175.19299190298045,ak
1258.WAV,177.28845959416284,177.66240783664654,an
1258.WAV,179.18936316012164,179.81261023092782,cb
1258.WAV,181.412942749192,181.7661160893155,cc
1258.WAV,183.304123900499,183.73693436633664,df
1258.WAV,184.948803670682,185.59975061130172,cb
1258.WAV,188.92786250918965,189.27064839813303,cc
1258.WAV,190.39315816211248,190.8432810465836,df
1258.WAV,192.77601200261105,193.25383475689577,dg
1258.WAV,194.4968664147814,194.72192785701696,hb
1258.WAV,195.8340501698163,196.1768360587597,dh
1258.WAV,197.49950484235944,197.86306563366304,bj
1258.WAV,199.61574743590205,199.9758457434789,dh
1258.WAV,201.2431147874515,201.4716387134137,hb
1258.WAV,202.93693436633657,203.28664522273337,dh
1258.WAV,205.13627656932,205.53446219789055,bj
1258.WAV,206.69785673006209,207.03371765155208,cn
1258.WAV,208.21162715515877,208.59250036509584,bl
1258.WAV,209.76974483217415,210.10214326993747,bu
1258.WAV,211.23783793229535,211.55984891887852,di
1258.WAV,212.57155920360356,212.9143450925469,cn
1258.WAV,214.15391426670587,214.54863741154975,bl
1258.WAV,215.5187978915544,215.83042142695743,bu
1258.WAV,216.85185412633425,217.1357777919237,co
1258.WAV,218.4140993236047,218.73611031018788,cn
1258.WAV,220.54352681552572,220.86553780210892,di
1258.WAV,221.94303527764123,222.28582116658464,cn
1258.WAV,223.6500397549048,224.0828502207424,bl
1258.WAV,225.4096465245972,225.69357019018668,co
1258.WAV,226.905439494532,227.241300416022,cn
1258.WAV,228.93858247863375,229.2675184326704,bu
1258.WAV,230.34435087167435,230.68021179316435,di
1258.WAV,232.73759216335304,233.08384053602316,cn
1258.WAV,234.4729615469585,234.7638101800014,co
1258.WAV,236.02761674024725,236.2492156987561,bm
1258.WAV,237.3371006254685,237.73874873776583,bl
1258.WAV,238.7948062744096,239.12374222844625,bu
1258.WAV,240.0967001556492,240.42217362595903,di
1258.WAV,241.45465881304423,241.78705725080755,cn
1258.WAV,243.4732868257109,243.6879608167664,bm
1258.WAV,244.57848417105683,245.00436966944105,ba
1258.WAV,245.9911775315508,246.21277649005967,bm
1258.WAV,247.24179919341813,247.567272663728,bc
1258.WAV,248.68219242372567,248.90379138223457,bm
1258.WAV,250.10593827192815,250.5352862540391,ba
1258.WAV,251.8406426190053,252.0587790937875,bm
1258.WAV,253.21245121130724,253.56216206770404,bc
1258.WAV,254.940230590931,255.35919112186184,ba
1258.WAV,257.1291853427344,257.3473218175165,bm
1258.WAV,258.7946400152775,259.1270384530408,bc
1258.WAV,261.1809563395028,261.3990928142849,bm
1258.WAV,262.7293516018664,263.17254951888407,ba
1258.WAV,264.8310792239738,265.049215698756,bm
1258.WAV,266.9092344965227,267.2520203854661,bc
1258.WAV,270.51088260882005,270.7532564696891,bm
1258.WAV,272.2836742768909,272.60914774720084,bc
1258.WAV,275.0058515226062,275.22052551366164,bm
1258.WAV,278.0673521735381,278.3824381926679,ad
1258.WAV,281.0457532150292,281.3781516527925,ad
1258.WAV,283.009646524597,283.3662823484472,ad
1258.WAV,285.93264782646094,286.2615837804975,ad
1258.WAV,287.75391426670564,288.09670015564905,ad
1258.WAV,290.94006433179885,291.2586128346553,ad
1258.WAV,292.71005855267134,293.0389945067079,ad
1258.WAV,294.5174750580092,294.8533359794992,ad
1258.WAV,296.8172292890669,297.1738651129171,ad
1258.WAV,299.04773384559064,299.39051973453405,ck
1258.WAV,301.24707604857406,301.5967869049709,ca
1258.WAV,303.6742771409914,303.98936316012123,ck
1258.WAV,306.115993204844,306.47609151242085,ca
1258.WAV,309.454492553912,309.7695785730417,fg
1258.WAV,310.9128632393813,311.50148547292054,em
1258.WAV,313.54088838794735,313.8559744070772,ck
1258.WAV,315.7852428793779,316.1418787032281,ca
1258.WAV,317.51368729553,317.8356982821132,ck
1258.WAV,323.0231639412395,323.32440002546247,fg
1258.WAV,325.32984313975066,325.9080779221097,em
1258.WAV,328.3601814371423,328.664880005092,fg
1258.WAV,330.34831213279693,330.69802298919376,ca
1258.WAV,332.19727844285524,332.50543949453163,fg
1258.WAV,333.67296154695816,334.2511963293172,em
1258.WAV,335.643114787451,335.9547383228541,ck
1258.WAV,337.17766011490784,337.4823586828575,fg
1258.WAV,339.6332261136671,339.9898619375173,ca
1258.WAV,341.4856549074521,341.7972784428552,fg
1258.WAV,344.23899450670774,344.8137668053401,em
1258.WAV,348.0414666751537,348.39117753155045,ca
1258.WAV,349.7352862540387,350.0469097894418,ck
1258.WAV,351.2795539961474,351.8647137459598,em
1258.WAV,353.9255565998752,354.2267926840982,fg
1258.WAV,355.657463499754,355.9898619375172,ca
1258.WAV,357.5341296796259,357.8422907313022,ck
1258.WAV,360.0970326739129,360.4363560791296,ca
1258.WAV,361.75209989527593,362.0533359794989,fg
1258.WAV,365.9949725335413,366.3065960689444,ck
1258.WAV,369.61393306447206,369.9082441812417,fg
1258.WAV,371.6297636299402,371.9725495188837,ca
1258.WAV,373.73495373577447,374.2958760995001,em
1258.WAV,378.0609259834806,378.3586995839769,fg
1258.WAV,383.6708146572645,384.0136005462079,ca
1258.WAV,385.9636439208688,386.5349537357745,em
1258.WAV,388.6338839106836,388.9489699298133,ck
1258.WAV,390.4793877370152,390.8187111422318,ca
1258.WAV,392.1905197345337,392.4848308513033,fg
1258.WAV,394.1751879464617,394.7534227288208,em
1258.WAV,396.02415425652,396.32192785701625,fg
1258.WAV,397.7145113516784,398.0122849521747,ck
1258.WAV,399.98243819266753,400.3286865653376,ca
1258.WAV,401.9809563395023,402.2683424888184,fg
1258.WAV,404.9974447019871,405.57914196807286,em
1258.WAV,408.8137668053398,409.13577779192303,ck
1258.WAV,410.7568852125474,411.0615837804971,fg
1258.WAV,412.5989265551523,413.1702363700579,em
1258.WAV,414.8502060140362,415.1618295494393,ck
1258.WAV,416.4083236910516,416.69570984036784,fg
1258.WAV,418.0259686279493,418.365292033166,ca
1258.WAV,419.8963748768961,420.2010734448458,fg
1258.WAV,422.340888387947,422.64212447217,fg
1258.WAV,425.6967001556485,425.9944737561448,ck
1258.WAV,427.6190436604959,427.9583670657125,ca
1258.WAV,429.61063683987726,430.16463423614937,em
1258.WAV,432.0932376719218,432.4083236910516,ck
1258.WAV,433.51352103639744,433.8597694090676,ca
1258.WAV,435.35209989527567,435.6637234306788,fg
1258.WAV,437.7314912520476,438.3028010669533,em
1258.WAV,440.1039576413661,440.439818562856,ca
1258.WAV,442.7291853427337,443.0442713618635,ck
1258.WAV,444.5366018480716,444.84476289974793,fg
1258.WAV,446.21657149204987,446.7913437906822,em
1258.WAV,448.7483121327965,449.0564731844729,ck
1258.WAV,451.0716387134128,451.4040371511761,ca
1258.WAV,452.7827707109314,453.1151691486947,fg
1258.WAV,454.7806238212378,455.1303346776346,ca
1258.WAV,458.49373644931785,458.80189750099424,ck
1258.WAV,460.1557286381344,460.5054394945311,ca
1258.WAV,461.78073571912574,462.078509319622,fg
1258.WAV,464.0077777919228,464.596400025462,em
1258.WAV,466.3317694090674,466.65031791192393,ck
1258.WAV,470.6016768806179,470.9513877370147,ca
1258.WAV,472.6244324135396,472.92566849776256,fg
1258.WAV,476.14990588384944,476.710828247575,em
1258.WAV,480.74528682571,481.0430604262063,ck
1258.WAV,484.9292972406214,485.50406953925375,em
1258.WAV,486.740176229686,487.0379498301823,ck
1258.WAV,488.27125907341616,488.5690326739124,fg
1258.WAV,492.9982143968912,493.2925255136609,fg
1258.WAV,494.5777720127952,494.9205579017386,ca
1258.WAV,500.7076982821124,501.0158593337888,ck
1258.WAV,502.4874149176367,502.7782635506796,fg
1258.WAV,504.6555947670798,505.2234420982588,em
1258.WAV,506.5357234306784,506.8404219986281,ck
1258.WAV,508.478841837886,508.78354040583565,fg
1258.WAV,516.7042357983859,517.0193218175157,ck
1258.WAV,518.5601270758975,518.8890630299342,ca
1258.WAV,520.1743095290686,520.4720831295649,fg
1258.WAV,522.2864246023562,522.5738107516723,ah
1258.WAV,524.3368800050915,524.6692784428549,ai
1258.WAV,527.4814802654644,527.8346536055878,aj
1258.WAV,528.6033249929154,528.8907111422317,en
1258.WAV,530.2555947670801,530.5672183024832,ak
1258.WAV,531.6198133554003,531.900274537263,dn
1258.WAV,533.1612836503107,533.5317694090677,an
1258.WAV,534.6536141365187,534.9063754485679,dd
1258.WAV,536.669444701987,537.1784298098121,ap
1258.WAV,538.4353114026045,538.7919472264547,as
1258.WAV,539.8140449623598,540.1187435303095,aq
1258.WAV,541.4691121837229,541.8326729750265,ar
1258.WAV,542.8062959387579,543.3914556885704,dl
1258.WAV,544.4925255136612,544.8595487886915,bi
1258.WAV,546.0616956783851,546.5983806560238,ac
1258.WAV,547.3670520433514,547.6232758391272,aa
1258.WAV,548.8600475660879,549.4313573809935,dl
1258.WAV,550.7332512622331,551.2768612073252,ac
1258.WAV,552.3058839106837,552.5759576413665,aa
1258.WAV,553.6666400152773,554.248337281363,dl
1258.WAV,555.363922077889,555.9075320229811,ac
1258.WAV,557.5245119233504,557.8361354587535,cm
1258.WAV,559.4156930746575,559.9108282475756,dm
1258.WAV,562.0409207760251,562.3802441812419,ae
1258.WAV,564.3677098403682,564.7693579526655,cg
1258.WAV,567.1833741467044,567.6473469660823,dm
1258.WAV,568.8668062744094,569.1818922935392,ae
1258.WAV,569.857076620246,570.2656496999966,cg
1258.WAV,571.0100837012374,571.2905448831001,cr
1258.WAV,573.3133004160218,573.7080235608657,fq
1258.WAV,573.8222855238469,574.8025840663335,Chatter
1258.WAV,598.8890630299353,599.1106619884442,hb
1258.WAV,600.4893955481995,600.8391064045962,dh
1258.WAV,604.1395184326707,604.5515539961481,bj
1258.WAV,623.616517130807,623.9004407963965,ah
1258.WAV,649.8986264249675,650.1894750580103,ah
1258.WAV,661.5871691486967,661.8710928142862,ah
1258.WAV,666.4249239514263,666.7123101007425,ah
1258.WAV,668.3749673260872,668.690053345217,ai
1258.WAV,669.9400099705562,670.2204711524189,en
1258.WAV,671.381068237392,671.7377040612422,aj
1258.WAV,673.7015973708101,673.9889835201262,en
